No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_day_volume,total_week_volume,total_month_volume,raydium_pool_count,meteora_pool_count,sum_of_raydium_and_meteora_pool_count,required_raydium_pool_count,required_sum_of_raydium_and_meteora_pool_count,required_total_day_volume,required_minimum_total_tvl
1,So11111111111111111111111111111111111111112-4JPyh4ATbE8hfcH7LqhxF3YThsECZm6htmLvMUyrbonk,WSOL-Eagle,WSOL,So11111111111111111111111111111111111111112,Eagle,4JPyh4ATbE8hfcH7LqhxF3YThsECZm6htmLvMUyrbonk,200355.91,14536604.67,14536604.67,14536604.67,2,10,12,1,2,400,20000
2,So11111111111111111111111111111111111111112-A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,WSOL-DORK,WSOL,So11111111111111111111111111111111111111112,DORK,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,96026.8,8406810.05,8406810.05,8406810.05,1,5,6,1,2,400,20000
